raw_path,raw_filename,adaptive_threshold,background_median,background_mad,raw_nonblack_ratio,largest_component_frac,nonblack_ratio,mean_nonblack,std_nonblack,entropy,lap_var,top_border,bottom_border,rejected,reason,score,selected,rank,filtered_path
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00000.png,synth_00000.png,10.0,1.0,0.0,0.40447235107421875,1.0,0.3990478515625,164.44292979504436,22.146490719523307,3.522725786645463,27.130477905273438,0.0,0.0,False,,-5.937272323572993,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00001.png,synth_00001.png,32.7912,10.0,2.0,0.3277015686035156,0.9979977882544672,0.3240814208984375,91.50214228541833,45.78735373924725,5.521730677397245,876.7177734375,0.0,0.0,False,,-3.1230636971149965,True,340.0,/home/fede/Documenti/MammoDiffusion/data/synthetic/07_ldm_sdvae_extra1361/positive/synth_filtered_0340.png
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00002.png,synth_00002.png,28.8956,15.0,1.0,0.4848365783691406,0.997497973988371,0.47783660888671875,138.7017930417844,28.227244586039177,5.688740000929089,91.57308959960938,0.0,0.0,False,,-6.374644753730887,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00003.png,synth_00003.png,10.0,0.0,0.0,0.0206298828125,0.9600591715976331,0.017642974853515625,23.36172972972973,9.438756516385123,0.3843919663258685,5.6701202392578125,0.0,0.0,True,too_empty,,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00004.png,synth_00004.png,10.0,1.0,0.0,0.30859375,0.9973669897151899,0.3033561706542969,75.77681928498673,41.8381828881783,3.2443965528821317,378.334716796875,0.0,0.0,False,,-2.8406994331752475,True,246.0,/home/fede/Documenti/MammoDiffusion/data/synthetic/07_ldm_sdvae_extra1361/positive/synth_filtered_0246.png
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00005.png,synth_00005.png,30.8956,17.0,1.0,0.36461639404296875,0.9991107112217782,0.35872650146484375,144.9650247772177,20.44652435555065,5.4652593844965445,115.68479919433594,0.0,0.0,False,,-6.408500805755562,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00006.png,synth_00006.png,10.0,0.0,0.0,0.3345756530761719,0.99730922275303,0.3301544189453125,55.16293848500254,37.623806232409905,3.4404520369532117,714.0135498046875,0.0,0.0,False,,-2.8001779587257465,True,230.0,/home/fede/Documenti/MammoDiffusion/data/synthetic/07_ldm_sdvae_extra1361/positive/synth_filtered_0230.png
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00007.png,synth_00007.png,45.7912,23.0,2.0,0.5897865295410156,0.990395125768875,0.5772552490234375,169.15253363643572,28.16891776431544,6.609502357815741,275.7747497558594,0.0,0.0,False,,-12.603625763956684,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00008.png,synth_00008.png,10.0,0.0,0.0,0.18403244018554688,0.8858694525630662,0.1793670654296875,28.50406210123352,17.209604452555343,2.318118582043503,315.2841796875,0.0,0.0,False,,-69.54519616856297,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00009.png,synth_00009.png,10.0,0.0,0.0,0.23894119262695312,0.9673834953781312,0.23035049438476562,52.63399850956363,36.31350296594497,2.803158876717861,373.4264831542969,0.0,0.0,False,,-21.30620338775273,False,,
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00010.png,synth_00010.png,30.7912,8.0,2.0,0.3993949890136719,0.998204376355075,0.3941230773925781,98.91465102548467,38.90888692544272,5.879032278101509,919.2234497070312,0.0,0.0,False,,-2.882263330478043,True,257.0,/home/fede/Documenti/MammoDiffusion/data/synthetic/07_ldm_sdvae_extra1361/positive/synth_filtered_0257.png
/home/fede/Documenti/MammoDiffusion/experiments/diffusers/07_ldm_sdvae_extra1361/synthetic_raw_positive/synth_00011.png,synth_00011.png,15.8956,2.0,1.0,0.3372001647949219,1.0,0.3318672180175781,138.4575215237307,19.188413307151112,3.9328618782025146,146.8001708984375,0.0,0.0,False,,-5.425186300105263,True,1194.0,/home/fede/Documenti/MammoDiffusion/data/synthetic/07_ldm_sdvae_extra1361/positive/synth_filtered_1194.png
