class,source_path,source_name,adaptive_threshold,background_median,background_mad,raw_nonblack_ratio,largest_component_frac,nonblack_ratio,mean_nonblack,std_nonblack,entropy,lap_var,top_border,bottom_border,rejected,reject_reason,selection_score,selected,selection_rank
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0000.png,eval_neg_0000.png,36.7912,14.0,2.0,0.6176643371582031,0.9978507506932565,0.6125450134277344,167.51377238050756,27.026409523330127,6.411047003198575,585.5660400390625,0.0,0.0,False,,-6.337589983329372,True,593.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0001.png,eval_neg_0001.png,132.7912,110.0,2.0,0.1898345947265625,0.8573868660075556,0.17535781860351562,179.4258522047467,35.21822883670691,5.577901043174553,399.6866149902344,0.0,0.0,False,,-58.83751837613946,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0002.png,eval_neg_0002.png,102.8956,89.0,1.0,0.5497932434082031,0.9997849089332177,0.5440139770507812,155.5407965780801,22.374622299816682,5.466296010791803,127.56813049316406,0.0,0.0,False,,-5.75754061280188,True,362.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0003.png,eval_neg_0003.png,106.7912,84.0,2.0,0.5296363830566406,0.9676176345603964,0.5487556457519531,147.52046881191217,36.61287539813488,6.682901318425673,660.338134765625,0.0,0.0,False,,-16.642335757687224,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0004.png,eval_neg_0004.png,134.6868,103.0,3.0,0.22913360595703125,0.9275630140179136,0.23602676391601562,173.34771224928483,36.10906286474175,6.035242223352688,798.48681640625,0.0,0.0,False,,-31.783805241416406,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0005.png,eval_neg_0005.png,171.0,166.0,2.0,0.04900360107421875,0.4697182002179667,0.023578643798828125,187.81993204983013,12.29867863870438,5.223421888322928,615.4514770507812,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0006.png,eval_neg_0006.png,220.0,223.0,16.0,0.3689308166503906,0.9539255322448895,0.3469123840332031,239.65643659075664,14.53613321158788,6.520552765368872,1177.1004638671875,0.0,0.0,False,,-24.271804579361156,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0007.png,eval_neg_0007.png,56.8956,43.0,1.0,0.8315277099609375,0.9960088081475365,0.8226432800292969,125.93503392054755,40.648378701917885,7.139314819773098,663.4610595703125,0.0,0.0,False,,-7.659488213774865,True,1262.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0008.png,eval_neg_0008.png,197.0,195.0,0.0,0.048381805419921875,0.5448237798628085,0.0255279541015625,217.68843395098625,10.10507693758419,5.326522037538327,863.6749877929688,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0009.png,eval_neg_0009.png,119.8956,106.0,1.0,0.3659095764160156,0.9777733760073394,0.4068031311035156,160.25274519181178,37.697629229284246,5.299655645332281,381.4468994140625,0.0,0.0,False,,-11.194988398892647,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0010.png,eval_neg_0010.png,183.6428,63.0,13.0,0.15427780151367188,0.6558118833914398,0.09865570068359375,208.44741319310185,13.15950048805005,6.809467100950898,673.3377685546875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0011.png,eval_neg_0011.png,27.8956,14.0,1.0,0.7624549865722656,0.9983639611153082,0.754791259765625,160.55280394614482,26.578255447618,6.510106332402642,279.20758056640625,0.0,0.0,False,,-7.495701357903034,True,1172.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0012.png,eval_neg_0012.png,220.0,211.0,26.0,0.4439544677734375,0.9612991923010826,0.4220924377441406,239.29886397527315,11.190694402072124,6.135924854400503,1175.427001953125,0.0,0.0,False,,-21.300649657959266,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0013.png,eval_neg_0013.png,18.0,13.0,0.0,0.7837142944335938,0.9987636653913924,0.7773971557617188,165.26270670788557,24.1509967425278,5.818592428851968,171.0392608642578,0.0,0.0,False,,-7.268234958095027,True,1052.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0014.png,eval_neg_0014.png,151.7912,129.0,2.0,0.3879127502441406,0.9926049031852019,0.38169097900390625,185.63213336264965,20.81619450223941,6.186405317521901,161.15284729003906,0.0,0.0,False,,-7.852370493724173,True,1348.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0015.png,eval_neg_0015.png,107.8956,94.0,1.0,0.2829170227050781,0.7646329130991708,0.2396697998046875,160.60278856560768,43.611880302411436,5.772207521973475,827.3321533203125,0.0,0.0,False,,-93.24402258450145,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0016.png,eval_neg_0016.png,101.8956,88.0,1.0,0.28751373291015625,0.7917606474724691,0.23755264282226562,150.63387021662678,44.37093920244911,6.518825598033802,870.1443481445312,0.0,0.0,False,,-83.51937829489336,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0017.png,eval_neg_0017.png,51.7912,29.0,2.0,0.4790802001953125,1.0,0.47409820556640625,170.71443974187736,27.13069331537789,6.209840774776295,318.3480224609375,0.0,0.0,False,,-5.754097944094348,True,358.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0018.png,eval_neg_0018.png,220.0,216.0,10.0,0.3582649230957031,0.9439398617928596,0.3349151611328125,227.29766731969565,3.169966831933318,6.466012375810024,1125.183349609375,0.0,0.0,True,low_contrast,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0019.png,eval_neg_0019.png,139.8956,126.0,1.0,0.11920928955078125,0.703584,0.08199310302734375,202.16130082813808,23.922338922580103,5.008876561057044,676.4598388671875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0020.png,eval_neg_0020.png,98.7912,76.0,2.0,0.3936004638671875,0.9866640821864703,0.4601783752441406,135.92605671748194,40.65414652695694,6.064241018414835,435.9860534667969,0.0,0.0,False,,-8.325690214368453,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0021.png,eval_neg_0021.png,210.0,88.0,19.0,0.047985076904296875,0.7997456077589633,0.040660858154296875,218.1455108359133,6.849687623244271,6.324902872751271,647.860107421875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0022.png,eval_neg_0022.png,220.0,101.0,89.0,0.1486053466796875,0.8251873909025568,0.11902999877929688,254.3126942922155,5.20063143999253,7.118763381468355,1243.8023681640625,0.0,0.0,True,low_contrast,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0023.png,eval_neg_0023.png,150.06040000000002,65.0,9.0,0.11881637573242188,0.6421164157061675,0.07457733154296875,205.07856777493606,19.19128814487784,6.823510938551491,544.4794311523438,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0024.png,eval_neg_0024.png,190.8956,177.0,1.0,0.09073257446289062,0.8451965524490225,0.07949447631835938,216.22304333221365,14.17077787431645,6.789477622565924,893.3602905273438,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0025.png,eval_neg_0025.png,220.0,242.0,3.0,0.2588233947753906,0.48855546876151457,0.123443603515625,243.98325092707046,6.401997047242919,6.707262087862116,1317.142578125,0.0,0.0,True,low_contrast,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0026.png,eval_neg_0026.png,78.8956,65.0,1.0,0.6913414001464844,0.9970314129481159,0.6845779418945312,161.03701144557502,23.65333762405413,6.093216161058368,353.8495788574219,0.0,0.0,False,,-7.241071032182279,True,1039.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0027.png,eval_neg_0027.png,195.0,93.0,30.0,0.04937744140625,0.8576946847960445,0.044277191162109375,207.13181700697854,10.581174691869226,6.258103738435099,261.2461853027344,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0028.png,eval_neg_0028.png,194.0,187.0,3.0,0.034740447998046875,0.18699901174920391,0.00583648681640625,210.8424836601307,13.212220490970493,6.084006167633179,745.2505493164062,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0029.png,eval_neg_0029.png,101.8956,88.0,1.0,0.5673255920410156,0.9999932760000269,0.5616073608398438,162.4102036380432,21.504589460551447,5.739799415060675,270.3535461425781,0.0,0.0,False,,-6.164925375036911,True,523.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0030.png,eval_neg_0030.png,45.7912,23.0,2.0,0.643157958984375,0.9983274021352313,0.6359748840332031,166.99560932598357,21.348883921953778,6.151777788398761,300.04290771484375,0.0,0.0,False,,-6.770888438490798,True,794.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0031.png,eval_neg_0031.png,199.0,79.0,36.0,0.048305511474609375,0.18005212035062781,0.008853912353515625,210.35674278328307,9.021746358490304,6.781331543915294,383.1560363769531,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0032.png,eval_neg_0032.png,220.0,141.0,64.0,0.1103973388671875,0.6734623358673116,0.07146072387695312,254.78241605722522,2.7606055749431686,6.461074391441659,304.5374450683594,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0033.png,eval_neg_0033.png,110.7912,88.0,2.0,0.4831695556640625,0.9982551713248066,0.4779624938964844,164.9999361506844,23.97499695236248,5.977484255920305,319.662109375,0.0,0.0,False,,-5.381399130836462,True,237.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0034.png,eval_neg_0034.png,220.0,209.0,12.0,0.335693359375,0.8849659090909091,0.3029823303222656,222.12535096002517,5.759950955709161,6.397209361620571,890.1782836914062,0.0,0.0,True,low_contrast,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0035.png,eval_neg_0035.png,113.47800000000001,64.0,5.0,0.50189208984375,0.9999163930439012,0.497039794921875,162.93582304905752,25.01143861732538,6.40072671798098,137.92996215820312,0.0,0.0,False,,-6.255721641037582,True,560.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0036.png,eval_neg_0036.png,51.7912,29.0,2.0,0.8816871643066406,0.9975078852069623,0.8756217956542969,122.76654076213629,40.984755289537546,7.191708479309163,746.9635620117188,0.0,0.0,False,,-7.488461218615975,True,1169.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0037.png,eval_neg_0037.png,191.0,176.0,7.0,0.048603057861328125,0.7331449650733851,0.0377044677734375,200.92907729664103,9.086688953947176,7.097471922397798,573.3070678710938,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0038.png,eval_neg_0038.png,99.8956,86.0,1.0,0.4151268005371094,1.0,0.4095726013183594,173.14505388061508,23.262809321524895,5.443717905320729,228.91281127929688,0.0,0.0,False,,-5.039381248668361,True,151.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0039.png,eval_neg_0039.png,134.6868,103.0,3.0,0.5358161926269531,0.9072838723916247,0.5587654113769531,160.27934078387733,31.027393961942646,6.877534358026624,805.5215454101562,0.0,0.0,False,,-40.39975157883932,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0040.png,eval_neg_0040.png,45.6868,14.0,3.0,0.5007972717285156,0.9989259679618528,0.4943695068359375,160.34682397604865,28.963872495331753,6.486200765372055,604.07861328125,0.0,0.0,False,,-5.05715211271505,True,158.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0041.png,eval_neg_0041.png,15.8956,2.0,1.0,0.77142333984375,0.9991593480496874,0.7654495239257812,114.76116576463436,40.987410827302924,6.705981987509784,710.1561279296875,0.0,0.0,False,,-5.81102520633663,True,377.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/02_sd21_filtered_100steps/generated_images/final/negative/eval_neg_0042.png,eval_neg_0042.png,105.7912,83.0,2.0,0.27989959716796875,0.8767955951699512,0.25350189208984375,155.88444638396484,45.398148962385235,6.101709716039675,1000.549560546875,0.0,0.0,False,,-51.11317864183517,False,
